# trial, bytes, microseconds
19, 8388608, 2452.731934
20, 8388608, 2270.045898
21, 8388608, 2423.333984
22, 8388608, 2813.856934
23, 8388608, 1967.812012
24, 8388608, 4280.478027
25, 8388608, 3503.001953
26, 8388608, 1920.883057
27, 8388608, 2450.562988
28, 8388608, 4428.895996
29, 8388608, 2910.343018
30, 8388608, 2410.472900
31, 8388608, 2324.625977
32, 8388608, 2028.650024
33, 8388608, 2960.904053
34, 8388608, 2078.209961
35, 8388608, 2903.604980
36, 8388608, 4009.001953
37, 8388608, 2414.523926
38, 8388608, 2423.103027
39, 8388608, 2293.476074
40, 8388608, 3782.116943
41, 8388608, 2065.659912
42, 8388608, 2075.560059
43, 8388608, 1927.272949
44, 8388608, 3910.514893
45, 8388608, 3502.183105
46, 8388608, 2376.214111
47, 8388608, 2541.870117
48, 8388608, 1972.222046
49, 8388608, 3344.706055
50, 8388608, 2048.641113
51, 8388608, 2403.373047
52, 8388608, 2681.428955
53, 8388608, 2387.704102
54, 8388608, 4211.199219
55, 8388608, 2380.733887
56, 8388608, 2961.212891
57, 8388608, 2299.496094
58, 8388608, 2259.287109
59, 8388608, 2573.689941
60, 8388608, 2917.394043
61, 8388608, 3466.702881
62, 8388608, 3699.569092
63, 8388608, 2086.858887
64, 8388608, 2589.469971
65, 8388608, 2111.409912
66, 8388608, 2090.469971
67, 8388608, 1921.953003
68, 8388608, 2037.311035
69, 8388608, 3161.647949
70, 8388608, 3105.910889
71, 8388608, 2480.562012
72, 8388608, 2550.240967
73, 8388608, 2518.581055
74, 8388608, 2439.224121
75, 8388608, 2385.243896
76, 8388608, 2044.079956
77, 8388608, 1937.253052
78, 8388608, 2235.047119
79, 8388608, 2279.094971
80, 8388608, 2396.343994
81, 8388608, 2482.843018
82, 8388608, 2892.384033
83, 8388608, 3427.803955
84, 8388608, 2828.725098
85, 8388608, 3340.016113
86, 8388608, 2764.066895
87, 8388608, 2455.302002
88, 8388608, 2135.097900
89, 8388608, 2163.519043
90, 8388608, 2340.215088
91, 8388608, 3419.145020
92, 8388608, 1941.782959
93, 8388608, 3182.478027
94, 8388608, 3213.808105
95, 8388608, 2452.261963
96, 8388608, 2407.674072
97, 8388608, 2414.474121
98, 8388608, 3866.695068
99, 8388608, 2251.756104
0, 16777216, 5843.768066
1, 16777216, 5430.887207
2, 16777216, 5044.112793
3, 16777216, 5694.149902
4, 16777216, 5012.283203
5, 16777216, 5646.901855
6, 16777216, 5553.583008
7, 16777216, 5317.428223
8, 16777216, 6630.731934
9, 16777216, 6585.803223
10, 16777216, 5597.851074
11, 16777216, 7812.318848
12, 16777216, 5154.500000
13, 16777216, 5388.595215
14, 16777216, 4953.465820
15, 16777216, 4870.366211
16, 16777216, 5897.155762
17, 16777216, 5563.244141
18, 16777216, 5851.667969
19, 16777216, 5985.784180
20, 16777216, 6239.120117
21, 16777216, 5332.618164
22, 16777216, 7295.740234
23, 16777216, 5266.228027
24, 16777216, 6454.205078
25, 16777216, 5151.431152
26, 16777216, 5416.375000
27, 16777216, 5205.141113
28, 16777216, 5672.952148
29, 16777216, 6608.912109
30, 16777216, 5767.908203
31, 16777216, 6067.942871
32, 16777216, 5575.603027
33, 16777216, 5066.982910
34, 16777216, 5005.954102
35, 16777216, 5493.333984
36, 16777216, 4921.025879
37, 16777216, 5530.923828
38, 16777216, 5513.383789
39, 16777216, 5627.061035
40, 16777216, 5808.749023
41, 16777216, 5626.420898
42, 16777216, 5281.099121
43, 16777216, 6524.985840
44, 16777216, 6891.067871
45, 16777216, 6649.251953
46, 16777216, 6329.248047
47, 16777216, 6372.257812
48, 16777216, 5196.899902
49, 16777216, 5461.974121
50, 16777216, 6364.277832
51, 16777216, 6587.083984
52, 16777216, 4941.675781
53, 16777216, 6421.155762
54, 16777216, 5256.839844
55, 16777216, 7222.630859
56, 16777216, 5848.617188
57, 16777216, 5678.930176
58, 16777216, 5011.193848
59, 16777216, 5576.713867
60, 16777216, 5970.704102
61, 16777216, 6365.646973
62, 16777216, 6508.174805
63, 16777216, 5393.517090
64, 16777216, 4910.265137
65, 16777216, 5352.977051
66, 16777216, 5059.881836
67, 16777216, 5429.234863
68, 16777216, 5141.472168
69, 16777216, 5051.303223
70, 16777216, 6710.939941
71, 16777216, 5649.991211
72, 16777216, 5501.674805
73, 16777216, 5055.671875
74, 16777216, 5843.767090
75, 16777216, 5162.129883
76, 16777216, 5121.541992
77, 16777216, 5890.467773
78, 16777216, 5819.559082
79, 16777216, 5168.850098
80, 16777216, 5035.453125
81, 16777216, 5139.911133
82, 16777216, 5883.526855
83, 16777216, 6480.404785
84, 16777216, 5606.130859
85, 16777216, 5610.151855
86, 16777216, 5001.434082
87, 16777216, 5814.146973
88, 16777216, 5179.460938
89, 16777216, 6750.411133
90, 16777216, 5411.887207
91, 16777216, 5536.434082
92, 16777216, 5398.384766
93, 16777216, 5580.022949
94, 16777216, 5357.477051
95, 16777216, 7131.243164
96, 16777216, 5247.640137
97, 16777216, 6806.878906
98, 16777216, 6515.305176
99, 16777216, 5891.848145
count 1300
